,init_b1,init_h1,init_h2,init_prevac,init_postvac,param_b1,param_h1,param_h2,param_prevac,param_postvac,RSE,MSE,MAE,SSE,MAPE
86,0.4497668192987683,0.39324783148714637,0.5642966861220112,0.5215960555923622,0.26830269550549235,5.853989387592604e-26,-5.308575212661853e-26,0.6279750509579283,-1.292469714829135e-26,0.1549018613219066,9.100587591252761,1905486.8441207975,1353.7967950624256,205792579.16504613,135379.67950624257
87,0.002477048220075594,0.40172931234641857,0.9817587884215837,0.7525363524700687,0.6655763412489505,-1.3236503398875957e-19,0.22613802994856846,2.1437764605238234,1.9226494237184408,2.6828389833060644,9.100587584195301,1905486.842643102,1353.7967946046322,205792579.00545502,135379.67946046323
88,0.7695259317293963,0.6435571858181008,0.28974308751409167,0.24914157513126486,0.2359087670196858,1.3601880232234853e-33,7.582129882573095e-21,0.016357414767259115,9.99999997474001e-05,-1.110223024625157e-20,9.100587593503727,1905486.8445921063,1353.7967952060123,205792579.21594748,135379.67952060123
89,0.5887922204986487,0.27548017243835315,0.8314895679512009,0.7982584277813928,0.27201845053961543,3.3535814067324396e-21,0.003035967823073159,0.03382877413370921,0.016915724664216262,2.5746524317596275,9.100587531796933,1905486.831671898,1353.7967907015104,205792577.820565,135379.67907015103
90,0.8000243926846836,0.4296271699751978,0.36576850591468835,0.4529245869319133,0.15268316474453963,1.4461984782413914e-20,2.409022933683988,0.028569663033904763,2.977085650317108,1.4463841168993332,9.100587572439093,1905486.8401815796,1353.7967938458053,205792578.73961058,135379.67938458052
91,0.9872009025349339,0.051909782685506015,0.6062871847675833,0.427992475710261,0.7648216820714984,8.680358672291292e-22,0.12818886977642313,6.149247983411625e-05,4.8835230079621495e-05,2.4956985753446266,9.100587593188523,1905486.8445261086,1353.7967951748944,205792579.20881972,135379.67951748945
92,0.03387522745031329,0.5716226175183093,0.09336018790638986,0.7091688002987184,0.9642514314519742,-1.621144421523429e-19,2.1519577226726767,1.4735522867924675,2.853764527290928,0.9074121306684425,9.100587592263807,1905486.8443324908,1353.7967951296466,205792579.187909,135379.67951296465
93,0.15655853965475783,0.38294957615074465,0.9495493933999061,0.8534264253870057,0.562084286752474,-1.1975959204358118e-17,1.215094305625569e-20,1.201204406131974,0.2831382923024445,0.000586251304715334,9.100587596155737,1905486.8451473857,1353.7967953635907,205792579.27591765,135379.67953635906
94,0.389598433001671,0.9998463927947988,0.07108108524102161,0.12104576360653135,0.9182341482317863,1.8091146527891845e-18,0.7011721240633912,1.9504819081539663e-05,1.9676205892964165,2.5477724395722285,9.100587584027501,1905486.8426079678,1353.796794605922,205792579.00166053,135379.67946059222
95,0.3107754801566174,0.24593383645982406,0.47480953696232403,0.20529128018340512,0.7266499713359598,1.1718758886910761e-18,1.8979954929238658,1.7564572918273547,-1.499221216343547e-20,0.29228248127782985,9.100587588491361,1905486.843542614,1353.796794880899,205792579.1026023,135379.6794880899
96,0.3311575144244017,0.7338942378933108,0.35067527913495083,0.1437792407100954,0.9507514162219489,1.774142854165588e-21,0.6546653456449729,0.6720203664957219,-8.43543387039173e-22,-9.229937435276266e-22,9.100587592081542,1905486.844294328,1353.7967951504454,205792579.18378744,135379.67951504455
97,0.10484780401598413,0.4152510598877975,0.574286889944776,0.6399408081366079,0.5923235544686887,-4.8749150161110945e-21,-4.874915016111094e-21,0.31165045021305265,2.2960053141485224,1.961084618343316,9.100587593674286,1905486.8446278179,1353.7967952156,205792579.21980432,135379.67952156
